session-uid,start,duration,location,size
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043317,3,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043359,3,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043366,3,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043459,34,6,5
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043493,61,3,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043610,25,3,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043635,16,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043652,3,3,1
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043655,3,3,321
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043669,7,3,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043693,7,3,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043701,8,3,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043725,2,2,472
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043846,41,6,5666
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043888,49,6,215
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043944,12,3,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462043966,13,2,483
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044038,2,4,35587
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044041,2,6,77981
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044059,9,3,140
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044068,56,9,109010
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044125,7,9,95610
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044135,35,2,13
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044171,2,2,49
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044173,13,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044186,2,7,98510
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044205,2,3,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044275,3,2,12946
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044279,2,7,128040
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044289,2,7,7
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044291,14,5,4
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044306,141,17,21
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044448,5,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044455,14,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044469,4,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044485,3,3,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044489,10,3,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044499,9,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044510,2,2,0
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044564,10,4,1
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044575,2,8,129984
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044583,2,4,152
8a4b6217-542d-4006-b2f8-4b571a794caf,1462044610,242,3,0
9732195d-5e35-497e-bf6e-32f324313ea7,1462044897,7,3,393
9732195d-5e35-497e-bf6e-32f324313ea7,1462044905,66,7,181
67a01c89-1646-49c6-9438-69bcff65e0aa,1462045065,129,10,514
67a01c89-1646-49c6-9438-69bcff65e0aa,1462045195,11,24,3728
67a01c89-1646-49c6-9438-69bcff65e0aa,1462045206,2,3,683
67a01c89-1646-49c6-9438-69bcff65e0aa,1462045209,2,3,761
67a01c89-1646-49c6-9438-69bcff65e0aa,1462045213,2,4,2796
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045274,6,4,234
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045280,3,23,3612
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045284,2,3,0
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045286,2,3,0
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045289,2,3,0
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045291,3,6,0
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045295,3,7,1
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045299,9,5,4
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045308,3,6,5
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045311,3,10,85
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045314,3,4,0
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045318,2,3,0
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045321,3,8,0
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045324,6,4,0
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045330,15,6,56
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045345,6,3,21
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045352,2,3,56
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045355,2,3,21
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045364,8,2,8
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045372,5,4,75
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045388,4,6,4474
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045398,13,3,56
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045412,2,4,24
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045414,9,3,34
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045424,2,5,47
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045429,11,2,40
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045441,4,12,155
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045445,2,2,0
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045449,9,4,5
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045459,5,6,52
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045468,2,3,1
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045525,13,6,292
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045539,6,4,399
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045547,4,5,221
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045565,6,5,564
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045574,4,4,363
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045599,4,6,286
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045608,62,2,74
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045672,37,6,103671
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045709,5,2,1
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045715,22,5,1
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045737,2,7,103730
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045820,11,2,202
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045832,43,5,986
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045875,25,8,127102
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045901,6,5,628
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045907,11,7,107163
efa6250a-0346-4152-ad9a-a7a4fdddceed,1462045918,3,8,3
1a264398-bb85-4220-85d9-aaa891cf9466,1462046019,26,3,124
1a264398-bb85-4220-85d9-aaa891cf9466,1462046045,2,5,107088
1a264398-bb85-4220-85d9-aaa891cf9466,1462046091,12,2,132
1a264398-bb85-4220-85d9-aaa891cf9466,1462046104,9,13,132456
1a264398-bb85-4220-85d9-aaa891cf9466,1462046113,6,1,0
1a264398-bb85-4220-85d9-aaa891cf9466,1462046120,3,3,488
1a264398-bb85-4220-85d9-aaa891cf9466,1462046124,29,6,106938
1a264398-bb85-4220-85d9-aaa891cf9466,1462046154,2,8,5
1a264398-bb85-4220-85d9-aaa891cf9466,1462046156,2,9,12
1a264398-bb85-4220-85d9-aaa891cf9466,1462046158,30,3,2
1a264398-bb85-4220-85d9-aaa891cf9466,1462046189,2,6,106938
1a264398-bb85-4220-85d9-aaa891cf9466,1462046201,25,7,593
1a264398-bb85-4220-85d9-aaa891cf9466,1462046226,2,5,106938
1a264398-bb85-4220-85d9-aaa891cf9466,1462046252,2,7,106938
1a264398-bb85-4220-85d9-aaa891cf9466,1462046258,2,7,106938
1a264398-bb85-4220-85d9-aaa891cf9466,1462046470,2,8,109800
1a264398-bb85-4220-85d9-aaa891cf9466,1462046473,2,30,416607
1a264398-bb85-4220-85d9-aaa891cf9466,1462046475,45,2,22593
1a264398-bb85-4220-85d9-aaa891cf9466,1462046521,2,2,393
1a264398-bb85-4220-85d9-aaa891cf9466,1462046524,74,1,0
1a264398-bb85-4220-85d9-aaa891cf9466,1462046599,2,3,697
1a264398-bb85-4220-85d9-aaa891cf9466,1462046601,2,9,121900
1a264398-bb85-4220-85d9-aaa891cf9466,1462046604,130,4,152
1a264398-bb85-4220-85d9-aaa891cf9466,1462046734,5,3,445
1a264398-bb85-4220-85d9-aaa891cf9466,1462046739,115,7,130493
8a1e6748-598c-41f8-be90-b3dac2471307,1462047183,1413,3,120
8a1e6748-598c-41f8-be90-b3dac2471307,1462048597,8,24,2215
8a1e6748-598c-41f8-be90-b3dac2471307,1462048605,2,8,900
8a1e6748-598c-41f8-be90-b3dac2471307,1462048607,6,17,1629
8a1e6748-598c-41f8-be90-b3dac2471307,1462048614,11,144,12079
8a1e6748-598c-41f8-be90-b3dac2471307,1462048625,2,22,2088
8a1e6748-598c-41f8-be90-b3dac2471307,1462048627,2,67,6526
8a1e6748-598c-41f8-be90-b3dac2471307,1462048629,4,55,4831
8a1e6748-598c-41f8-be90-b3dac2471307,1462048635,23,6,127080
8a1e6748-598c-41f8-be90-b3dac2471307,1462048659,2,3,152
8a1e6748-598c-41f8-be90-b3dac2471307,1462048710,11,4,18
8a1e6748-598c-41f8-be90-b3dac2471307,1462048722,61,3,7
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462048841,139,3,51
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462048980,2,6,6
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462048986,5,3,15
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462048992,3,4,7
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462048998,9,2,9
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049014,2,2,6
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049017,4,3,62
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049023,2,8,7
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049027,11,2,1
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049054,9,3,124
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049067,2,2,0
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049070,3,2,0
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049077,2,2,1
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049079,15,5,89
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049247,42,3,32486
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049290,6,7,104420
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049296,2,3,160
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049303,2,7,136336
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049369,2,10,135222
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049682,2,12,200860
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049701,2,7,112640
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049709,2,2,0
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049712,2,10,134622
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049718,2,5,112484
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049734,2,4,160
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049743,2,7,143248
1f533859-e172-4bdf-9f82-0ae9b0524fdc,1462049826,26,2,1578
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462049889,4,3,366
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462049898,100,9,144459
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462049999,2,9,148696
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050005,21,2,235
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050027,2,3,174
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050032,2,5,128156
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050113,2,10,148254
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050126,2,5,5
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050129,2,4,3
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050132,2,3,174
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050137,2,5,127768
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050152,8,2,0
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050160,2,3,174
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050166,2,5,127768
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050178,4,9,9
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050182,8,2,0
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050192,2,2,0
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050197,2,3,21
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050202,2,2,1
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050207,2,10,147924
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050213,2,5,119778
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050233,2,7,10
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050236,2,5,7
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050238,2,9,147924
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050244,2,5,122416
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050260,22,2,1
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050282,4,19,19
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050287,2,15,12
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050289,2,11,9
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050291,3,9,9
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050295,5,10,35
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050308,421,2,32
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462050730,358,2,0
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051089,2,9,147874
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051091,2,10,147924
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051097,2,5,119664
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051109,2,4,8
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051112,2,19,19
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051115,2,17,16
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051117,2,16,14
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051119,8,13,9
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051128,2,10,147924
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051133,2,5,122058
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051163,2,3,66
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051166,4,4,971
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051171,2,4,1
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051174,51,4,11
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051225,2,10,147874
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051236,2,10,137190
17ff7cdf-bfd8-4507-8468-0ae5b4202bba,1462051253,2,5,111458
5f6efd5e-5102-4e52-a408-195dc55c9179,1462051515,7,3,387
5f6efd5e-5102-4e52-a408-195dc55c9179,1462051522,6,12,221844
5f6efd5e-5102-4e52-a408-195dc55c9179,1462051528,2,8,143086
5f6efd5e-5102-4e52-a408-195dc55c9179,1462051546,10,3,548
5f6efd5e-5102-4e52-a408-195dc55c9179,1462051557,39,5,622
5f6efd5e-5102-4e52-a408-195dc55c9179,1462051596,29,10,136157
84281f6d-962d-4976-8814-549fd1edc8bd,1462051711,8,3,387
84281f6d-962d-4976-8814-549fd1edc8bd,1462051720,6,12,223021
84281f6d-962d-4976-8814-549fd1edc8bd,1462051726,2,7,114
84281f6d-962d-4976-8814-549fd1edc8bd,1462051729,2,13,13
84281f6d-962d-4976-8814-549fd1edc8bd,1462051731,6,4,138
84281f6d-962d-4976-8814-549fd1edc8bd,1462051738,2,10,325
84281f6d-962d-4976-8814-549fd1edc8bd,1462051740,5,7,6
84281f6d-962d-4976-8814-549fd1edc8bd,1462051747,21,8,0
ef201aa6-68bb-4ff4-b6df-3717d9ba5a89,1462051881,8,3,130
ef201aa6-68bb-4ff4-b6df-3717d9ba5a89,1462051890,2,10,208695
346b2844-2907-4a8c-888c-8a39ebcfaef5,1462052047,38,3,333
346b2844-2907-4a8c-888c-8a39ebcfaef5,1462052086,2,10,435
346b2844-2907-4a8c-888c-8a39ebcfaef5,1462052089,7,12,662
346b2844-2907-4a8c-888c-8a39ebcfaef5,1462052096,6,7,137199
346b2844-2907-4a8c-888c-8a39ebcfaef5,1462052102,2,3,46018
346b2844-2907-4a8c-888c-8a39ebcfaef5,1462052128,2,10,136963
b6e58138-b5cb-432d-91b3-abfc3e23060c,1462121939,56,3,51
b6e58138-b5cb-432d-91b3-abfc3e23060c,1462122028,2,8,139555
b6e58138-b5cb-432d-91b3-abfc3e23060c,1462122032,3,11,147784
b6e58138-b5cb-432d-91b3-abfc3e23060c,1462122046,2,5,111180
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462126392,537,3,148
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462126938,3,2,373
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462126941,2,5,1101
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127048,2,11,15
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127050,5,5,5
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127056,2,7,7
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127059,2,10,10
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127061,2,15,28
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127063,3,11,26
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127067,3,24,46
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127070,21,6,1163
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127133,439,2,235
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127572,2,9,9
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127576,2,16,20
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127578,2,10,18
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127580,2,6,10
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127583,2,4,5
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127585,2,7,7
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127587,4,7,7
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127592,2,14,14
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127594,2,15,15
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127596,6,3,3
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127603,17,9,8
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127620,2,5,1085
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127637,2,9,9
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127639,2,16,21
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127641,3,13,142
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127648,6,10,20
2bdcb193-dcc0-4c75-bc1a-7a6715054b58,1462127658,4,2,1834
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127792,11,3,210
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127824,2,11,11
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127826,2,16,24
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127828,2,10,140
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127851,15,2,270
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127867,2,5,41
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127870,6,2,1
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127876,2,15,21
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127879,2,14,12
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127881,2,16,29
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127884,3,9,86
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127888,2,10,5
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127890,4,6,11
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127895,2,4,2
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127897,2,14,12
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127901,2,2,2
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127904,3,21,61
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127907,2,10,59
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127909,8,4,1182
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127922,30,2,918
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127955,2,6,11
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127957,2,2,4
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127960,2,4,30
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127963,4,7,17
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127967,8,2,13
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127975,4,4,2
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127980,2,16,27
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127982,5,4,13
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127989,2,8,47
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127992,2,10,9
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127994,2,9,9
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462127997,2,2,1
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128001,7,2,948
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128009,2,4,2
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128011,3,9,27
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128015,6,6,54
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128022,3,15,28
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128025,2,9,80
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128028,3,11,28
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128032,3,4,31
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128036,2,15,27
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128042,2,12,53
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128044,3,2,2
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128047,2,6,33
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128050,2,11,28
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128052,8,13,26
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128061,2,5,10
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128064,2,9,15
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128066,3,14,9
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128069,4,19,265
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128074,5,6,39
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128080,2,13,34
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128082,2,13,51
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128085,3,7,22
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128088,4,4,31
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128094,2,17,37
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128097,2,13,45
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128099,3,7,22
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128104,2,2,2
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128110,2,9,8
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128112,2,16,12
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128114,2,18,18
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128116,2,15,55
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128119,2,5,29
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128121,2,11,28
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128124,2,11,18
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128126,19,9,925
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128191,10,2,918
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128201,2,12,25
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128204,4,13,41
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128209,2,10,9
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128211,12,8,46
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128224,2,7,4
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128226,3,11,34
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128229,3,11,173
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128233,16,9,925
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128255,16,2,918
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128272,2,12,33
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128274,2,14,31
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128276,5,18,35
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128283,2,7,6
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128285,9,19,32
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128294,2,8,40
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128296,22,6,414
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128342,2,2,1834
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128353,10,2,1834
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128376,4,9,8
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128380,4,8,76
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128385,2,15,2
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128387,5,13,19
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128392,2,12,11
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128395,2,14,7
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128397,6,4,4
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128405,10,5,3
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128415,2,16,46
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128418,5,11,17
8fce5f2a-4031-49f6-8619-5ebb52142da7,1462128620,3,3,1038
