session-uid,start,duration,location,size
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278571,2,7,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278573,4,20,19
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278578,16,3,402
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278649,3,3,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278655,27,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278716,2,10,18
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278718,3,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278721,3,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278727,2,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278729,2,6,33
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278732,3,15,15
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278739,2,10,38
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278742,8,2,13
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278750,3,9,17
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278754,2,7,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278757,2,8,35
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278759,3,14,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278762,2,4,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278765,5,2,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278771,7,2,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278779,3,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278782,5,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278790,99,3,42
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278913,24,4,424
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278938,2,5,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278941,2,3,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278964,2,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469278966,2,4,446
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279002,3,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279007,2,12,12
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279010,2,9,12
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279013,3,7,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279017,2,10,22
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279019,3,4,268
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279073,181,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279257,5,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279262,3,14,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279266,16,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279283,12,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279343,4,7,152
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279348,5,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279353,4,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279359,2,6,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279361,6,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279373,3,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279381,11,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279393,136,8,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279529,2,4,12
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279532,2,6,13
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279534,2,15,15
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279537,2,10,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279539,3,7,34
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279542,2,7,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279545,3,8,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279548,2,6,27
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279550,10,7,21
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279562,2,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279564,2,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279567,2,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279571,2,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279574,2,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279577,2,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279581,2,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279585,2,7,26
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279587,2,6,17
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279628,3,8,13
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279631,2,6,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279636,5,11,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279642,2,8,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279645,3,4,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279652,41,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279701,3,4,93
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279705,2,6,2481
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279708,29,3,17295
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279738,2,5,6656
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279741,2,3,1239
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279784,3,7,64
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279788,2,2,59
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279790,7,8,59
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279803,5,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279811,10,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279822,3,13,12
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279826,7,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279839,6,3,611
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279846,3,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279850,2,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279878,2,3,915
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279883,3,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279888,6,6,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279898,3,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279905,4,4,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279910,2,4,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279916,3,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279920,5,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279934,3,2,94
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279941,3,2,94
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279952,6,2,724
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279959,3,2,323
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279963,3,5,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279971,5,3,627
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279976,3,2,316
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279980,3,2,316
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469279985,23,3,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280008,13,3,16
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280030,7,2,16
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280044,5,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280049,6,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280055,2,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280076,5,2,26
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280082,27,2,187
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280110,2,2,199
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280112,3,2,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280117,2,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280121,4,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280126,4,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280249,3,3,719
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280252,3,8,8
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280256,4,7,350
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280261,5,2,345
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280266,5,6,348
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280271,2,2,344
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280274,7,7,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280287,3,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280291,2,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280295,4,6,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280300,2,3,15
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280302,2,9,22
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280304,12,8,53
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280319,4,2,18
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280324,5,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280329,2,6,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280331,2,8,18
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280334,8,5,61
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280342,4,5,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280346,5,3,19
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280355,3,2,29
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280359,6,5,59
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280365,5,13,12
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280371,3,8,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280375,5,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280388,16,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280410,2,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280414,4,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280419,3,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280422,3,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280426,14,2,229
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280440,2,2,229
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280443,4,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280451,3,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280456,7,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280471,11,3,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280483,9,4,36
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280492,8,3,33
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280503,2,2,9
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469280506,5,2,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303367,2,3,543
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303370,4,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303377,2,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303380,30,5,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303483,2,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303488,24,3,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303516,2,5,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303519,3,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303523,3,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303542,10,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303553,4,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303561,8,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303575,2,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303578,2,5,21
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303580,2,9,9
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303582,2,6,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303585,2,13,13
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303588,2,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303590,12,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303603,6,12,23
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303616,2,11,27
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303619,2,16,16
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303622,2,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303624,2,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303627,4,2,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303632,5,3,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303646,4,9,31
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303650,2,8,60
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303653,11,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303665,3,9,29
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303668,5,10,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303674,5,9,36
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303679,2,3,29
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303682,4,5,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303688,9,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303700,33,5,25
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303733,2,7,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303735,19,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303755,2,4,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303758,2,7,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303760,4,3,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303765,2,5,17
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303767,12,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303780,2,11,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303788,14,7,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303809,143,5,21
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303952,2,8,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303955,2,3,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303957,3,5,13
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303961,2,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303963,5,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303969,25,6,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303995,2,4,12
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469303998,4,13,13
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304003,2,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304006,2,5,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304008,2,10,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304011,2,9,36
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304013,7,10,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304021,2,8,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304023,2,3,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304026,45,8,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304075,2,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304080,6,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304088,5,2,470
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304093,2,5,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304096,6,5,28
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304114,2,6,28
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304117,9,9,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304126,2,8,36
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304128,5,5,29
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304134,7,14,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304141,2,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304143,2,7,88
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304146,2,12,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304148,3,7,47
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304152,6,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304165,19,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304184,7,5,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304195,3,3,151
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304202,9,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304212,5,5,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304218,3,3,22
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304222,19,5,27
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304241,24,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304267,2,8,19
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304269,2,14,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304271,2,17,17
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304274,2,9,9
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304276,2,16,16
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304279,2,14,13
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304281,2,7,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304283,5,12,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304289,14,4,153
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304304,4,11,220
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304308,2,11,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304311,2,9,9
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304313,3,11,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304317,2,5,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304320,4,3,641
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304324,5,2,665
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304342,3,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304359,13,3,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304373,4,2,1348
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304377,8,4,53
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304386,7,2,39
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304393,6,5,26
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304416,3,7,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304419,70,5,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304493,41,2,2074
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304534,3,2,25
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304538,12,13,246
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304555,6,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304562,4,13,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304567,4,4,788
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304576,2,2,70
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304589,2,3,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304592,3,4,16
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304596,4,5,20
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304602,3,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304606,3,11,26
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304610,2,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304617,2,9,16
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304619,5,6,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304628,2,4,61
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304631,5,7,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304637,2,7,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304639,9,8,56
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304649,2,2,50
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304652,2,14,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304654,15,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304671,4,5,17
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304675,8,5,21
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304684,63,7,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304753,10,2,449
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304766,3,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304770,5,3,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304779,2,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304784,5,3,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304792,2,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304797,2,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304802,3,4,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304806,2,3,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304854,2,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304856,3,3,800
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304864,5,3,703
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304870,9,5,5
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304879,5,2,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304885,2,19,31
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304887,2,22,22
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304890,2,10,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304892,3,8,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304897,3,10,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304900,2,14,13
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304902,2,20,20
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304905,9,16,16
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304914,16,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304947,9,2,1842
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304957,2,3,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304959,2,3,13
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304961,4,11,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304970,2,2,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304977,9,4,18
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304987,5,11,11
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304994,2,9,17
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304996,2,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469304999,3,7,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305003,4,3,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305008,5,7,31
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305015,2,3,87
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305022,7,2,29
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305035,5,2,12
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305043,3,2,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305048,4,2,15
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305059,6,3,14
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305067,6,2,23
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305076,5,2,26
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305085,2,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305094,6,2,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305102,4,2,25
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305109,5,2,27
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305116,2,7,15
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305119,3,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305125,11,2,109
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305143,51,4,19
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305197,3,2,25
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305203,3,2,26
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305211,14,3,8
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305227,2,5,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305229,2,10,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305232,3,6,132
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305235,5,3,2
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305240,2,2,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305305,12,2,628
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305364,13,3,449
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305377,5,2,450
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305383,4,8,7
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305388,11,10,8
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305404,9,4,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305414,2,3,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305418,3,6,6
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305422,3,4,3
a1f00aea-46e7-4531-ba01-b3926a3a16fe,1469305426,2,3,2
